attendingphysician,claimid
PHY409748,7
PHY409749,1
PHY409750,3
PHY409751,1
PHY409752,1
PHY409755,101
PHY409756,1
PHY409757,1
PHY409758,2
PHY409759,1
PHY409760,2
PHY409762,1
PHY409764,2
PHY409765,2
PHY409766,2
PHY409767,31
PHY409769,1
PHY409770,1
PHY409771,2
PHY409772,37
PHY409774,1
PHY409777,1
PHY409778,5
PHY409780,1
PHY409781,1
PHY409782,2
PHY409783,69
PHY409786,1
PHY409787,32
PHY409788,2
PHY409790,1
PHY409791,7
PHY409792,1
PHY409793,16
PHY409794,4
PHY409795,4
PHY409796,6
PHY409799,6
PHY409800,1
PHY409801,1
PHY409802,2
PHY409803,5
PHY409805,1
PHY409806,1
PHY409808,2
PHY409809,2
PHY409810,1
PHY409811,1
PHY409812,1
PHY409814,1
PHY409815,3
PHY409818,1
PHY409819,1
PHY409820,4
PHY409822,2
PHY409824,2
PHY409828,1
PHY409830,3
PHY409831,5
PHY409832,1
PHY409833,2
PHY409834,7
PHY409835,2
PHY409836,3
PHY409838,1
PHY409839,2
PHY409840,1
PHY409841,1
PHY409842,1
PHY409843,1
PHY409844,1
PHY409845,9
PHY409846,1
PHY409847,2
PHY409848,1
PHY409849,2
PHY409850,1
PHY409851,1
PHY409852,1
PHY409853,19
PHY409854,1
PHY409855,1
PHY409856,2
PHY409857,1
PHY409858,1
PHY409859,25
PHY409860,4
PHY409861,1
PHY409862,1
PHY409864,8
PHY409866,49
PHY409867,5
PHY409868,3
PHY409869,2
PHY409870,3
PHY409873,3
PHY409874,1
PHY409877,1
PHY409878,1
PHY409880,5
PHY409881,1
PHY409883,1
PHY409884,2
PHY409885,1
PHY409887,1
PHY409889,2
PHY409890,2
PHY409891,5
PHY409892,13
PHY409893,1
PHY409894,2
PHY409896,2
PHY409897,1
PHY409898,1
PHY409900,2
PHY409901,27
PHY409903,12
PHY409904,3
PHY409905,4
PHY409909,8
PHY409910,1
PHY409915,8
PHY409916,3
PHY409918,2
PHY409922,4
PHY409923,1
PHY409924,8
PHY409925,2
PHY409926,3
PHY409927,1
PHY409929,1
PHY409930,1
PHY409931,1
PHY409932,1
PHY409935,30
PHY409936,1
PHY409937,1
PHY409938,4
PHY409940,3
PHY409941,1
PHY409942,1
PHY409943,3
PHY409945,11
PHY409946,3
PHY409947,1
PHY409948,4
PHY409950,1
PHY409952,1
PHY409953,13
PHY409954,1
PHY409955,1
PHY409956,2
PHY409957,2
PHY409958,1
PHY409961,1
PHY409963,7
PHY409964,4
PHY409965,475
PHY409967,1
PHY409968,1
PHY409969,13
PHY409970,1
PHY409971,1
PHY409972,2
PHY409973,32
PHY409974,1
PHY409975,2
PHY409978,1
PHY409981,1
PHY409984,5
PHY409986,4
PHY409987,1
PHY409991,6
PHY409993,3
PHY409995,1
PHY409996,5
PHY409997,2
PHY410001,4
PHY410002,1
PHY410003,1
PHY410005,5
PHY410007,1
PHY410008,7
PHY410009,13
PHY410011,6
PHY410012,12
PHY410015,1
PHY410016,3
PHY410017,2
PHY410018,1
PHY410021,2
PHY410023,1
PHY410025,1
PHY410027,1
PHY410029,5
PHY410030,1
PHY410032,1
PHY410033,1
PHY410034,1
PHY410035,3
PHY410036,3
PHY410042,2
PHY410043,3
PHY410045,4
PHY410048,1
PHY410049,1
PHY410051,2
PHY410053,3
PHY410055,2
PHY410059,1
PHY410060,1
PHY410061,2
PHY410062,47
PHY410063,2
PHY410065,4
PHY410066,1
PHY410067,1
PHY410069,2
PHY410070,2
PHY410071,2
PHY410072,13
PHY410073,2
PHY410074,1
PHY410076,36
PHY410077,1
PHY410079,1
PHY410080,1
PHY410081,2
PHY410082,4
PHY410083,2
PHY410084,2
PHY410085,10
PHY410087,3
PHY410088,4
PHY410089,1
PHY410090,12
PHY410091,2
PHY410092,7
PHY410093,1
PHY410094,1
PHY410095,2
PHY410096,3
PHY410099,1
PHY410103,1
PHY410104,2
PHY410105,1
PHY410106,1
PHY410107,2
PHY410108,1
PHY410109,2
PHY410110,6
PHY410111,4
PHY410114,14
PHY410115,2
PHY410116,2
PHY410117,3
PHY410118,8
PHY410119,2
PHY410120,3
PHY410121,2
PHY410123,1
PHY410125,1
PHY410126,1
PHY410127,1
PHY410128,8
PHY410129,14
PHY410130,1
PHY410135,1
PHY410138,1
PHY410139,1
PHY410140,1
PHY410142,5
PHY410143,1
PHY410144,2
PHY410145,1
PHY410146,2
PHY410148,1
PHY410149,3
PHY410150,2
PHY410151,1
PHY410152,1
PHY410153,1
PHY410154,4
PHY410155,1
PHY410157,1
PHY410158,5
PHY410159,1
PHY410160,1
PHY410161,2
PHY410162,18
PHY410163,2
PHY410164,2
PHY410165,2
PHY410166,1
PHY410167,1
PHY410168,4
PHY410169,5
PHY410170,1
PHY410171,1
PHY410172,1
PHY410174,2
PHY410175,3
PHY410176,1
PHY410180,1
PHY410182,4
PHY410183,1
PHY410184,1
PHY410189,17
PHY410191,1
PHY410192,1
PHY410193,11
PHY410195,1
PHY410196,3
PHY410198,3
PHY410199,2
PHY410200,3
PHY410202,3
PHY410203,1
PHY410205,15
PHY410206,2
PHY410210,12
PHY410211,2
PHY410213,90
PHY410214,2
PHY410216,2
PHY410217,1
PHY410218,2
PHY410219,7
PHY410221,1
PHY410224,1
PHY410225,1
PHY410226,1
PHY410227,1
PHY410228,1
PHY410229,5
PHY410231,1
PHY410232,8
PHY410233,2
PHY410235,1
PHY410236,1
PHY410237,2
PHY410238,3
PHY410240,1
PHY410242,1
PHY410245,1
PHY410246,1
PHY410247,1
PHY410248,1
PHY410249,2
PHY410250,15
PHY410251,16
PHY410252,1
PHY410255,1
PHY410257,2
PHY410258,1
PHY410260,2
PHY410261,6
PHY410262,1
PHY410265,24
PHY410266,1
PHY410267,1
PHY410268,1
PHY410271,2
PHY410272,2
PHY410273,1
PHY410274,16
PHY410275,1
PHY410276,3
PHY410277,1
PHY410278,2
PHY410279,3
PHY410282,1
PHY410284,1
PHY410285,1
PHY410288,3
PHY410289,1
PHY410291,1
PHY410292,1
PHY410295,3
PHY410298,2
PHY410299,1
PHY410302,4
PHY410303,3
PHY410305,1
PHY410306,1
PHY410308,2
PHY410309,1
PHY410314,2
PHY410315,1
PHY410316,2
PHY410319,7
PHY410320,2
PHY410321,2
PHY410322,1
PHY410323,1
PHY410325,113
PHY410326,1
PHY410327,1
PHY410329,1
PHY410331,1
PHY410333,46
PHY410334,2
PHY410335,1
PHY410336,5
PHY410338,2
PHY410339,2
PHY410340,15
PHY410341,2
PHY410342,1
PHY410343,28
PHY410346,1
PHY410349,2
PHY410350,66
PHY410351,10
PHY410352,1
PHY410354,1
PHY410355,1
PHY410357,10
PHY410358,3
PHY410359,2
PHY410360,2
PHY410361,14
PHY410362,1
PHY410365,1
PHY410366,3
PHY410368,1
PHY410369,1
PHY410370,5
PHY410372,8
PHY410374,1
PHY410378,2
PHY410379,1
PHY410380,1
PHY410381,3
PHY410382,10
PHY410384,1
PHY410385,102
PHY410387,8
PHY410388,1
PHY410389,1
PHY410390,6
PHY410391,1
PHY410392,5
PHY410394,51
PHY410395,1
PHY410396,1
PHY410397,2
PHY410398,1
PHY410399,1
PHY410400,4
PHY410402,2
PHY410403,3
PHY410404,2
PHY410405,5
PHY410406,1
PHY410408,1
PHY410410,1
PHY410411,83
PHY410412,2
PHY410413,5
PHY410415,2
PHY410416,1
PHY410419,27
PHY410420,1
PHY410422,4
PHY410424,1
PHY410425,1
PHY410427,10
PHY410428,2
PHY410430,1
PHY410431,4
PHY410433,3
PHY410434,2
PHY410436,22
PHY410438,33
PHY410442,1
PHY410443,1
PHY410444,2
PHY410445,1
PHY410446,1
PHY410447,1
PHY410448,4
PHY410453,1
PHY410454,1
PHY410455,1
PHY410456,3
PHY410457,1
PHY410458,5
PHY410459,1
PHY410461,1
PHY410462,2
PHY410464,1
PHY410466,2
PHY410467,1
PHY410468,3
PHY410471,9
PHY410474,3
PHY410475,5
PHY410476,1
PHY410479,1
PHY410480,2
PHY410481,3
PHY410486,1
PHY410489,1
PHY410491,1
PHY410495,1
PHY410496,5
PHY410497,3
PHY410498,1
PHY410499,5
PHY410501,4
PHY410502,1
PHY410503,10
PHY410508,2
PHY410509,2
PHY410510,2
PHY410511,5
PHY410513,8
PHY410514,1
PHY410515,2
PHY410519,3
PHY410520,1
PHY410521,6
PHY410522,1
PHY410523,1
PHY410525,3
PHY410527,6
PHY410528,2
PHY410530,17
PHY410533,2
PHY410534,1
PHY410535,1
PHY410536,5
PHY410539,1
PHY410541,1
PHY410542,3
PHY410544,1
PHY410545,3
PHY410546,13
PHY410549,6
PHY410551,3
PHY410553,1
PHY410555,1
PHY410557,1
PHY410558,1
PHY410559,2
PHY410561,2
PHY410562,4
PHY410563,2
PHY410565,1
PHY410566,1
PHY410568,1
PHY410569,4
PHY410573,1
PHY410576,2
PHY410579,1
PHY410581,1
PHY410582,1
PHY410583,2
PHY410584,3
PHY410586,13
PHY410587,3
PHY410589,5
PHY410590,4
PHY410593,1
PHY410595,1
PHY410596,4
PHY410597,490
PHY410598,2
PHY410601,5
PHY410602,13
PHY410604,1
PHY410605,2
PHY410606,1
PHY410608,1
PHY410609,3
PHY410610,1
PHY410613,1
PHY410614,1
PHY410616,3
PHY410618,2
PHY410620,1
PHY410621,4
PHY410622,1
PHY410623,3
PHY410624,4
PHY410625,1
PHY410626,2
PHY410627,2
PHY410630,1
PHY410632,1
PHY410633,3
PHY410634,4
PHY410635,1
PHY410637,2
PHY410638,15
PHY410640,7
PHY410642,1
PHY410643,1
PHY410644,5
PHY410646,1
PHY410648,6
PHY410649,16
PHY410650,2
PHY410653,1
PHY410654,1
PHY410655,3
PHY410656,1
PHY410658,3
PHY410659,2
PHY410660,1
PHY410662,2
PHY410663,1
PHY410664,1
PHY410666,2
PHY410667,1
PHY410670,1
PHY410671,11
PHY410672,1
PHY410676,1
PHY410678,2
PHY410679,1
PHY410680,3
PHY410681,128
PHY410687,23
PHY410688,5
PHY410689,24
PHY410691,2
PHY410693,1
PHY410694,1
PHY410696,1
PHY410697,1
PHY410700,1
PHY410702,64
PHY410703,1
PHY410704,1
PHY410706,1
PHY410707,1
PHY410708,2
PHY410709,1
PHY410711,1
PHY410712,1
PHY410715,1
PHY410716,1
PHY410718,2
PHY410719,2
PHY410722,3
PHY410723,3
PHY410724,3
PHY410725,27
PHY410728,1
PHY410729,1
PHY410730,1
PHY410731,2
PHY410733,6
PHY410734,60
PHY410736,3
PHY410737,1
PHY410738,4
PHY410739,3
PHY410740,1
PHY410742,2
PHY410744,1
PHY410745,1
PHY410748,32
PHY410750,3
PHY410752,245
PHY410753,42
PHY410754,2
PHY410756,28
PHY410760,1
PHY410761,4
PHY410762,1
PHY410763,1
PHY410764,4
PHY410765,1
PHY410767,12
PHY410768,4
PHY410769,1
PHY410770,24
PHY410772,2
PHY410774,3
PHY410775,1
PHY410776,1
PHY410777,1
PHY410778,1
PHY410779,14
PHY410782,2
PHY410784,1
PHY410786,6
PHY410789,2
PHY410790,2
PHY410791,5
PHY410792,1
PHY410793,2
PHY410794,6
PHY410797,3
PHY410798,7
PHY410799,2
PHY410800,1
PHY410801,1
PHY410802,2
PHY410803,1
PHY410804,1
PHY410806,3
PHY410808,4
PHY410809,1
PHY410810,1
PHY410811,1
PHY410812,1
PHY410813,78
PHY410815,3
PHY410816,3
PHY410817,72
PHY410818,3
PHY410819,1
PHY410820,1
PHY410822,1
PHY410825,1
PHY410826,1
PHY410827,1
PHY410829,9
PHY410830,5
PHY410831,87
PHY410832,1
PHY410835,3
PHY410838,4
PHY410839,1
PHY410840,3
PHY410841,1
PHY410843,2
PHY410844,1
PHY410846,1
PHY410847,27
PHY410848,1
PHY410849,1
PHY410851,4
PHY410853,8
PHY410855,1
PHY410856,1
PHY410857,62
PHY410860,1
PHY410861,2
PHY410862,1
PHY410863,2
PHY410864,3
PHY410865,277
PHY410866,1
PHY410869,3
PHY410870,10
PHY410871,1
PHY410872,1
PHY410873,9
PHY410874,1
PHY410875,1
PHY410876,1
PHY410877,11
PHY410878,1
PHY410879,1
PHY410880,2
PHY410885,1
PHY410886,1
PHY410891,1
PHY410892,1
PHY410893,1
PHY410895,1
PHY410897,3
PHY410898,2
PHY410899,93
PHY410900,1
PHY410901,8
PHY410902,2
PHY410904,3
PHY410905,1
PHY410906,5
PHY410908,1
PHY410910,1
PHY410911,2
PHY410912,1
PHY410916,1
PHY410917,1
PHY410918,9
PHY410919,2
PHY410920,15
PHY410922,1
PHY410923,2
PHY410924,4
PHY410925,1
PHY410926,1
PHY410927,1
PHY410928,2
PHY410929,2
PHY410930,1
PHY410931,6
PHY410932,1
PHY410935,1
PHY410936,3
PHY410937,1
PHY410938,2
PHY410939,1
PHY410940,4
PHY410941,1
PHY410942,2
PHY410943,1
PHY410946,3
PHY410947,4
PHY410948,1
PHY410949,1
PHY410950,5
PHY410954,1
PHY410955,3
PHY410956,5
PHY410957,11
PHY410959,1
PHY410960,1
PHY410961,1
PHY410963,1
PHY410964,3
PHY410966,1
PHY410967,1
PHY410968,2
PHY410972,1
PHY410973,4
PHY410974,2
PHY410975,1
PHY410976,8
PHY410979,2
PHY410981,2
PHY410982,1
PHY410983,2
PHY410984,1
PHY410985,2
PHY410986,1
PHY410987,3
PHY410988,1
PHY410989,1
PHY410990,43
PHY410992,1
PHY410994,5
PHY410995,3
PHY410996,3
PHY410998,2
PHY410999,8
PHY411000,2
PHY411001,5
PHY411002,14
PHY411004,1
PHY411005,28
PHY411007,6
PHY411009,1
PHY411010,1
PHY411012,1
PHY411013,2
PHY411018,8
PHY411019,1
PHY411021,5
PHY411022,1
PHY411023,7
PHY411025,2
PHY411026,2
PHY411027,1
PHY411029,1
PHY411031,51
PHY411032,1
PHY411034,3
PHY411035,1
PHY411036,2
PHY411038,1
PHY411039,1
PHY411042,2
PHY411043,1
PHY411045,1
PHY411048,3
PHY411049,14
PHY411050,1
PHY411052,1
PHY411053,3
PHY411054,1
PHY411055,1
PHY411056,1
PHY411057,1
PHY411058,2
PHY411059,10
PHY411062,4
PHY411064,5
PHY411066,2
PHY411067,3
PHY411068,6
PHY411069,1
PHY411071,3
PHY411073,5
PHY411074,1
PHY411075,31
PHY411076,55
PHY411078,1
PHY411079,1
PHY411083,1
PHY411084,2
PHY411086,1
PHY411088,1
PHY411089,32
PHY411090,1
PHY411091,1
PHY411093,6
PHY411094,1
PHY411095,2
PHY411096,1
PHY411097,1
PHY411098,35
PHY411100,17
PHY411101,1
PHY411102,1
PHY411103,1
PHY411104,5
PHY411106,1
PHY411107,2
PHY411108,37
PHY411110,1
PHY411111,1
PHY411112,6
PHY411114,1
PHY411115,1
PHY411116,6
PHY411117,8
PHY411119,1
PHY411120,3
PHY411122,5
PHY411123,122
PHY411124,4
PHY411125,2
PHY411128,1
PHY411130,3
PHY411137,1
PHY411139,5
PHY411140,1
PHY411141,15
PHY411143,2
PHY411147,2
PHY411149,2
PHY411150,2
PHY411152,4
PHY411154,7
PHY411156,1
PHY411157,2
PHY411158,1
PHY411160,1
PHY411161,1
PHY411163,1
PHY411164,6
PHY411165,94
PHY411166,3
PHY411168,1
PHY411169,3
PHY411171,2
PHY411173,1
PHY411175,2
PHY411176,8
PHY411178,1
PHY411181,2
PHY411182,1
PHY411183,3
PHY411184,2
PHY411187,1
PHY411188,3
PHY411189,1
PHY411190,1
PHY411191,3
PHY411192,1
PHY411193,1
PHY411194,1
PHY411195,2
PHY411196,1
PHY411199,1
PHY411200,1
PHY411202,2
PHY411204,1
PHY411206,1
PHY411207,2
PHY411208,2
PHY411210,8
PHY411212,1
PHY411214,2
PHY411216,1
PHY411217,1
PHY411218,2
PHY411219,1
PHY411220,5
PHY411222,3
PHY411223,1
PHY411224,1
PHY411225,67
PHY411226,21
PHY411227,1
PHY411228,8
PHY411231,5
PHY411232,2
PHY411237,1
PHY411239,63
PHY411241,3
PHY411242,1
PHY411243,5
PHY411244,5
PHY411245,1
PHY411247,1
PHY411248,31
PHY411249,3
PHY411250,2
PHY411251,2
PHY411253,1
PHY411255,4
PHY411256,5
PHY411259,1
PHY411260,5
PHY411261,1
PHY411262,1
PHY411263,1
PHY411264,1
PHY411266,1
PHY411267,1
PHY411268,1
PHY411270,4
PHY411271,3
PHY411272,1
PHY411273,2
PHY411281,100
PHY411282,2
PHY411283,6
PHY411285,2
PHY411288,2
PHY411289,1
PHY411290,1
PHY411292,1
PHY411293,1
PHY411295,2
PHY411296,1
PHY411297,2
PHY411299,1
PHY411301,2
PHY411302,1
PHY411303,1
PHY411304,24
PHY411305,1
PHY411306,1
PHY411307,1
PHY411309,7
PHY411312,1
PHY411313,1
PHY411314,1
PHY411316,8
PHY411317,2
PHY411318,2
PHY411319,10
PHY411320,5
PHY411322,7
PHY411324,3
PHY411325,1
PHY411326,1
PHY411328,1
PHY411330,3
PHY411332,3
PHY411334,3
PHY411337,1
PHY411340,3
PHY411341,3
PHY411344,9
PHY411345,5
PHY411348,1
PHY411350,1
PHY411351,2
PHY411352,1
PHY411354,56
PHY411358,1
PHY411362,6
PHY411363,1
PHY411364,4
PHY411366,1
PHY411367,1
PHY411368,2
PHY411369,1
PHY411370,2
PHY411371,1
PHY411372,7
PHY411375,2
PHY411376,1
PHY411377,4
PHY411378,2
PHY411379,57
PHY411380,1
PHY411382,2
PHY411383,1
PHY411385,1
PHY411386,7
PHY411387,1
PHY411388,5
PHY411389,2
PHY411390,10
PHY411392,1
PHY411393,3
PHY411395,1
PHY411396,2
PHY411397,1
PHY411398,14
PHY411399,4
PHY411400,1
PHY411401,4
PHY411403,3
PHY411404,6
PHY411405,1
PHY411406,1
PHY411407,14
PHY411408,1
PHY411409,1
PHY411410,2
PHY411411,1
PHY411413,3
PHY411415,2
PHY411416,1
PHY411417,1
PHY411420,2
PHY411421,1
PHY411422,2
PHY411423,1
PHY411424,1
PHY411425,7
PHY411426,3
PHY411427,1
PHY411433,1
PHY411434,3
PHY411435,1
PHY411436,10
PHY411437,3
PHY411438,34
PHY411439,6
PHY411442,1
PHY411444,2
PHY411445,1
PHY411447,1
PHY411448,1
PHY411449,65
PHY411450,1
PHY411452,28
PHY411453,1
PHY411455,30
PHY411456,1
PHY411457,1
PHY411460,21
PHY411461,1
PHY411462,4
PHY411463,1
PHY411465,1
PHY411466,1
PHY411467,8
PHY411469,3
PHY411470,1
PHY411471,3
PHY411473,59
PHY411474,5
PHY411476,3
PHY411477,2
PHY411478,1
PHY411479,1
PHY411480,1
PHY411481,1
PHY411483,4
PHY411484,1
PHY411486,2
PHY411487,1
PHY411488,2
PHY411489,2
PHY411490,3
PHY411491,1
PHY411492,22
PHY411493,2
PHY411494,4
PHY411496,4
PHY411497,6
PHY411499,6
PHY411500,1
PHY411505,2
PHY411506,1
PHY411507,1
PHY411508,1
PHY411509,6
PHY411510,1
PHY411511,2
PHY411512,3
PHY411514,1
PHY411515,3
PHY411516,1
PHY411517,1
PHY411521,1
PHY411522,1
PHY411524,3
PHY411527,3
PHY411528,2
PHY411530,1
PHY411532,1
PHY411533,2
PHY411536,2
PHY411537,15
PHY411540,1
PHY411541,198
PHY411543,1
PHY411544,2
PHY411545,112
PHY411546,24
PHY411547,1
PHY411548,5
PHY411550,14
PHY411552,1
PHY411554,2
PHY411556,1
PHY411557,1
PHY411558,1
PHY411559,4
PHY411560,1
PHY411562,1
PHY411563,5
PHY411564,2
PHY411565,2
PHY411567,2
PHY411568,1
PHY411569,2
PHY411570,1
PHY411574,1
PHY411575,1
PHY411576,1
PHY411580,2
PHY411581,5
PHY411582,1
PHY411584,1
PHY411585,1
PHY411589,1
PHY411591,1
PHY411592,1
PHY411593,1
PHY411594,4
PHY411596,7
PHY411597,2
PHY411598,23
PHY411599,6
PHY411600,2
PHY411601,3
PHY411602,1
PHY411603,2
PHY411605,18
PHY411606,2
PHY411607,1
PHY411609,4
PHY411610,1
PHY411611,6
PHY411613,3
PHY411614,3
PHY411615,2
PHY411616,1
PHY411617,6
PHY411618,3
PHY411619,1
PHY411620,1
PHY411621,1
PHY411622,1
PHY411623,1
PHY411624,2
PHY411626,2
PHY411629,5
PHY411630,2
PHY411638,2
PHY411639,85
PHY411641,1
PHY411642,2
PHY411643,1
PHY411644,1
PHY411645,15
PHY411646,1
PHY411647,1
PHY411649,10
PHY411650,1
PHY411651,2
PHY411654,1
PHY411655,11
PHY411656,3
PHY411657,2
PHY411659,2
PHY411660,91
PHY411661,1
PHY411662,179
PHY411663,1
PHY411665,3
PHY411666,9
PHY411667,1
PHY411668,1
PHY411669,6
PHY411670,7
PHY411671,1
PHY411672,2
PHY411674,4
PHY411676,5
PHY411677,2
PHY411678,1
PHY411679,23
PHY411680,5
PHY411681,1
PHY411683,1
PHY411685,3
PHY411688,2
PHY411689,6
PHY411690,19
PHY411691,1
PHY411694,1
PHY411695,1
PHY411696,5
PHY411698,6
PHY411700,1
PHY411701,2
PHY411702,1
PHY411703,2
PHY411704,10
PHY411706,1
PHY411707,1
PHY411708,1
PHY411710,1
PHY411713,1
PHY411714,15
PHY411715,1
PHY411716,2
PHY411717,1
PHY411718,1
PHY411719,1
PHY411720,2
PHY411721,3
PHY411722,169
PHY411727,1
PHY411728,2
PHY411729,6
PHY411732,49
PHY411733,1
PHY411734,1
PHY411735,3
PHY411736,3
PHY411737,1
PHY411738,1
PHY411739,5
PHY411740,1
PHY411743,1
PHY411744,20
PHY411745,2
PHY411746,12
PHY411751,1
PHY411752,10
PHY411754,4
PHY411755,3
PHY411757,1
PHY411760,2
PHY411762,1
PHY411764,1
PHY411768,3
PHY411769,1
PHY411771,9
PHY411774,1
PHY411775,1
PHY411776,2
PHY411777,1
PHY411778,2
PHY411780,3
PHY411784,2
PHY411785,1
PHY411786,1
PHY411788,4
PHY411789,10
PHY411790,2
PHY411791,2
PHY411792,18
PHY411795,3
PHY411796,1
PHY411798,2
PHY411800,2
PHY411802,1
PHY411803,1
PHY411804,1
PHY411805,2
PHY411806,3
PHY411807,1
PHY411808,4
PHY411809,104
PHY411810,6
PHY411812,4
PHY411815,1
PHY411816,3
PHY411818,2
PHY411819,2
PHY411820,1
PHY411821,2
PHY411823,1
PHY411824,5
PHY411825,1
PHY411826,1
PHY411827,1
PHY411828,1
PHY411829,2
PHY411830,1
PHY411831,3
PHY411834,6
PHY411835,3
PHY411836,21
PHY411837,13
PHY411838,5
PHY411839,2
PHY411841,1
PHY411843,1
PHY411844,1
PHY411846,1
PHY411847,2
PHY411848,3
PHY411849,1
PHY411850,2
PHY411851,1
PHY411852,2
PHY411853,5
PHY411855,1
PHY411856,45
PHY411857,6
PHY411860,2
PHY411862,2
PHY411864,31
PHY411865,2
PHY411866,1
PHY411868,11
PHY411869,3
PHY411870,1
PHY411871,1
PHY411872,1
PHY411874,1
PHY411875,5
PHY411877,1
PHY411878,1
PHY411879,2
PHY411881,1
PHY411882,1
PHY411885,1
PHY411886,1
PHY411888,132
PHY411889,1
PHY411890,4
PHY411891,1
PHY411892,3
PHY411893,1
PHY411894,1
PHY411895,1
PHY411896,18
PHY411898,1
PHY411900,13
PHY411901,1
PHY411902,7
PHY411904,1
PHY411905,3
PHY411906,43
PHY411909,1
PHY411910,1
PHY411911,33
PHY411915,2
PHY411916,7
PHY411917,2
PHY411918,1
PHY411919,1
PHY411920,1
PHY411921,5
PHY411924,2
PHY411926,5
PHY411931,1
PHY411932,1
PHY411933,3
PHY411934,1
PHY411935,4
PHY411936,1
PHY411937,1
PHY411938,1
PHY411939,9
PHY411940,12
PHY411941,1
PHY411942,5
PHY411945,1
PHY411946,21
PHY411947,1
PHY411949,50
PHY411950,1
PHY411951,7
PHY411953,9
PHY411954,3
PHY411955,1
PHY411956,1
PHY411957,1
PHY411958,1
PHY411959,1
PHY411960,1
PHY411963,4
PHY411964,1
PHY411966,1
PHY411967,2
PHY411969,3
PHY411970,1
PHY411971,6
PHY411972,1
PHY411973,4
PHY411974,1
PHY411975,2
PHY411977,3
PHY411978,64
PHY411981,2
PHY411982,3
PHY411984,1
PHY411985,1
PHY411986,21
PHY411989,27
PHY411991,13
PHY411992,1
PHY411993,1
PHY411996,78
PHY411998,1
PHY412000,8
PHY412001,33
PHY412002,1
PHY412003,1
PHY412005,2
PHY412006,5
PHY412007,1
PHY412010,1
PHY412011,7
PHY412013,1
PHY412014,6
PHY412015,2
PHY412016,2
PHY412017,10
PHY412018,2
PHY412019,3
PHY412020,8
PHY412021,1
PHY412022,3
PHY412023,12
PHY412025,2
PHY412026,2
PHY412027,2
PHY412028,1
PHY412029,18
PHY412031,16
PHY412035,6
PHY412037,1
PHY412038,7
PHY412039,3
PHY412040,1
PHY412041,2
PHY412042,1
PHY412044,2
PHY412045,1
PHY412046,1
PHY412047,5
PHY412049,1
PHY412050,2
PHY412052,2
PHY412053,135
PHY412056,1
PHY412058,1
PHY412060,1
PHY412061,1
PHY412063,3
PHY412064,3
PHY412065,1
PHY412066,6
PHY412067,3
PHY412069,1
PHY412073,5
PHY412074,2
PHY412075,3
PHY412076,3
PHY412077,13
PHY412079,3
PHY412080,1
PHY412084,44
PHY412086,9
PHY412087,1
PHY412088,41
PHY412090,1
PHY412091,2
PHY412092,8
PHY412094,1
PHY412095,2
PHY412096,9
PHY412097,3
PHY412098,4
PHY412099,2
PHY412100,2
PHY412101,1
PHY412102,1
PHY412103,24
PHY412105,1
PHY412109,10
PHY412110,1
PHY412111,3
PHY412112,1
PHY412114,1
PHY412115,3
PHY412116,1
PHY412117,1
PHY412119,2
PHY412120,16
PHY412121,480
PHY412122,1
PHY412123,3
PHY412124,18
PHY412126,57
PHY412127,1
PHY412129,1
PHY412130,1
PHY412132,1321
PHY412133,1
PHY412135,10
PHY412140,2
PHY412142,8
PHY412147,3
PHY412150,35
PHY412151,3
PHY412154,3
PHY412155,6
PHY412156,1
PHY412157,15
PHY412158,1
PHY412160,42
PHY412161,7
PHY412163,9
PHY412164,2
PHY412165,1
PHY412166,2
PHY412167,8
PHY412168,1
PHY412172,1
PHY412173,1
PHY412175,1
PHY412176,1
PHY412177,2
PHY412178,7
PHY412179,1
PHY412180,1
PHY412181,2
PHY412182,1
PHY412183,1
PHY412184,2
PHY412185,1
PHY412187,1
PHY412188,1
PHY412189,1
PHY412190,1
PHY412193,11
PHY412196,1
PHY412197,1
PHY412198,3
PHY412199,2
PHY412200,2
PHY412202,1
PHY412203,1
PHY412206,14
PHY412207,4
PHY412208,1
PHY412209,1
PHY412213,1
PHY412214,2
PHY412216,35
PHY412218,3
PHY412219,1
PHY412221,1
PHY412222,1
PHY412224,7
PHY412225,1
PHY412226,3
PHY412227,5
PHY412228,17
PHY412229,1
PHY412230,4
PHY412231,1
PHY412232,1
PHY412233,1
PHY412234,1
PHY412236,1
PHY412237,2
PHY412238,1
PHY412239,1
PHY412240,1
PHY412243,3
PHY412244,1
PHY412245,1
PHY412247,1
PHY412249,3
PHY412250,1
PHY412256,30
PHY412257,4
PHY412258,1
PHY412259,1
PHY412260,2
PHY412262,1
PHY412263,1
PHY412264,13
PHY412266,1
PHY412267,1
PHY412268,6
PHY412269,1
PHY412271,1
PHY412272,1
PHY412275,1
PHY412279,1
PHY412280,3
PHY412281,1
PHY412283,3
PHY412284,2
PHY412285,3
PHY412288,141
PHY412292,2
PHY412295,3
PHY412296,3
PHY412297,2
PHY412298,1
PHY412299,2
PHY412301,1
PHY412302,1
PHY412304,8
PHY412306,5
PHY412307,1
PHY412309,2
PHY412310,1
PHY412311,5
PHY412313,1
PHY412314,8
PHY412315,1
PHY412318,2
PHY412320,5
PHY412321,1
PHY412323,1
PHY412324,1
PHY412325,2
PHY412326,1
PHY412327,2
PHY412330,1
PHY412332,1
PHY412333,1
PHY412335,1
PHY412336,24
PHY412337,1
PHY412340,3
PHY412342,96
PHY412345,1
PHY412346,8
