operatingphysician,claimid
PHY424977,3
PHY424979,1
PHY424985,60
PHY424987,2
PHY424988,1
PHY424997,1
PHY425000,2
PHY425002,1
PHY425006,5
PHY425022,2
PHY425029,4
PHY425030,3
PHY425031,2
PHY425035,1
PHY425043,1
PHY425048,1
PHY425050,1
PHY425055,2
PHY425059,1
PHY425063,1
PHY425064,1
PHY425067,1
PHY425076,2
PHY425077,1
PHY425078,1
PHY425079,1
PHY425086,2
PHY425088,2
PHY425099,1
PHY425103,2
PHY425113,1
PHY425114,1
PHY425115,1
PHY425117,2
PHY425118,2
PHY425121,3
PHY425122,1
PHY425123,18
PHY425126,2
PHY425130,1
PHY425131,1
PHY425139,1
PHY425144,1
PHY425153,3
PHY425154,1
PHY425155,2
PHY425161,2
PHY425162,2
PHY425169,50
PHY425172,3
PHY425173,1
PHY425174,1
PHY425180,1
PHY425181,1
PHY425183,1
PHY425184,1
PHY425185,1
PHY425187,2
PHY425188,1
PHY425193,1
PHY425195,1
PHY425200,1
PHY425202,1
PHY425203,1
PHY425204,1
PHY425206,1
PHY425210,2
PHY425219,3
PHY425221,3
PHY425222,1
PHY425223,1
PHY425226,1
PHY425234,2
PHY425237,1
PHY425241,1
PHY425242,1
PHY425244,1
PHY425250,1
PHY425251,1
PHY425254,1
PHY425256,2
PHY425258,1
PHY425262,1
PHY425267,1
PHY425272,1
PHY425273,1
PHY425286,2
PHY425287,1
PHY425289,1
PHY425290,2
PHY425292,1
PHY425299,1
PHY425300,3
PHY425301,1
PHY425304,2
PHY425305,1
PHY425309,2
PHY425314,1
PHY425317,1
PHY425327,1
PHY425328,1
PHY425338,1
PHY425339,2
PHY425340,1
PHY425344,1
PHY425346,1
PHY425349,1
PHY425352,1
PHY425355,2
PHY425356,2
PHY425365,17
PHY425369,1
PHY425370,6
PHY425373,13
PHY425393,1
PHY425397,1
PHY425398,1
PHY425401,11
PHY425407,4
PHY425409,2
PHY425410,1
PHY425411,2
PHY425416,8
PHY425418,1
PHY425419,1
PHY425426,2
PHY425431,2
PHY425439,1
PHY425443,22
PHY425448,1
PHY425449,1
PHY425453,1
PHY425454,1
PHY425456,1
PHY425457,1
PHY425461,2
PHY425468,1
PHY425474,1
PHY425475,1
PHY425476,1
PHY425477,1
PHY425480,4
PHY425484,2
PHY425485,1
PHY425489,2
PHY425505,2
PHY425510,1
PHY425514,4
PHY425524,1
PHY425526,1
PHY425528,1
PHY425543,1
PHY425546,1
PHY425549,1
PHY425551,1
PHY425552,1
PHY425553,4
PHY425555,1
PHY425558,3
PHY425559,1
PHY425561,1
PHY425562,1
PHY425567,1
PHY425569,1
PHY425570,1
PHY425574,1
PHY425578,1
PHY425579,1
PHY425580,1
PHY425582,1
PHY425584,5
PHY425585,21
PHY425587,1
PHY425593,4
PHY425595,2
PHY425597,20
PHY425598,1
PHY425602,5
PHY425604,1
PHY425606,7
PHY425610,7
PHY425618,1
PHY425621,2
PHY425624,1
PHY425627,1
PHY425634,1
PHY425636,1
PHY425641,4
PHY425646,2
PHY425647,9
PHY425649,1
PHY425653,3
PHY425663,2
PHY425664,1
PHY425665,1
PHY425670,1
PHY425672,1
PHY425677,1
PHY425678,1
PHY425679,2
PHY425683,1
PHY425686,7
PHY425694,1
PHY425695,1
PHY425699,3
PHY425703,2
PHY425704,2
PHY425719,3
PHY425721,1
PHY425726,1
PHY425727,3
PHY425732,1
PHY425740,1
PHY425748,2
PHY425749,1
PHY425750,3
PHY425751,1
PHY425756,1
PHY425769,9
PHY425770,1
PHY425776,12
PHY425780,3
PHY425786,12
PHY425788,1
PHY425795,25
PHY425796,4
PHY425799,6
PHY425800,1
PHY425802,1
PHY425811,4
PHY425813,1
PHY425814,1
PHY425816,1
PHY425818,2
PHY425829,2
PHY425830,2
PHY425833,1
PHY425834,4
PHY425838,3
PHY425841,1
PHY425843,4
PHY425844,12
PHY425848,3
PHY425863,1
PHY425864,5
PHY425867,11
PHY425870,1
PHY425873,2
PHY425879,16
PHY425882,3
PHY425891,1
PHY425893,1
PHY425898,1
PHY425899,4
PHY425901,1
PHY425903,11
PHY425904,1
PHY425911,1
PHY425913,3
PHY425919,1
PHY425922,1
PHY425925,1
PHY425927,1
PHY425936,3
PHY425940,2
PHY425941,3
PHY425943,2
PHY425944,5
PHY425947,2
PHY425956,1
PHY425959,2
PHY425964,1
PHY425967,1
PHY425969,2
PHY425972,1
PHY425973,1
PHY425974,1
PHY425979,1
PHY425983,2
PHY425984,24
PHY425988,1
PHY425990,1
PHY425997,2
PHY425999,1
PHY426003,3
PHY426016,1
PHY426017,1
PHY426018,29
PHY426021,1
PHY426025,1
PHY426026,4
PHY426032,1
PHY426035,1
PHY426036,1
PHY426041,1
PHY426048,1
PHY426053,1
PHY426061,3
PHY426062,1
PHY426063,1
PHY426064,5
PHY426065,1
PHY426067,1
PHY426069,1
PHY426071,1
PHY426072,1
PHY426074,2
PHY426075,1
PHY426079,1
PHY426080,1
PHY426085,4
PHY426086,1
PHY426087,24
PHY426089,1
PHY426096,1
PHY426097,20
PHY426099,1
PHY426100,2
PHY426106,1
PHY426112,1
PHY426113,9
PHY426114,1
PHY426119,2
PHY426124,2
PHY426131,13
PHY426136,1
PHY426138,1
PHY426145,1
PHY426148,1
PHY426153,1
PHY426156,2
PHY426157,1
PHY426158,1
PHY426161,8
PHY426165,1
PHY426168,4
PHY426169,4
PHY426170,1
PHY426179,24
PHY426180,1
PHY426182,1
PHY426184,1
PHY426185,1
PHY426191,2
PHY426192,2
PHY426195,1
PHY426197,2
PHY426199,6
PHY426206,1
PHY426209,1
PHY426215,1
PHY426218,7
PHY426219,3
PHY426221,1
PHY426224,10
PHY426229,3
PHY426231,1
PHY426235,1
PHY426241,2
PHY426248,1
PHY426251,3
PHY426252,1
PHY426254,2
PHY426255,1
PHY426258,1
PHY426260,2
PHY426265,1
PHY426273,1
PHY426281,1
PHY426290,23
PHY426292,1
PHY426294,1
PHY426298,3
PHY426299,1
PHY426303,2
PHY426305,7
PHY426309,1
PHY426311,1
PHY426314,1
PHY426319,2
PHY426320,1
PHY426323,2
PHY426324,4
PHY426329,1
PHY426332,1
PHY426337,9
PHY426338,1
PHY426339,2
PHY426343,21
PHY426344,3
PHY426345,2
PHY426347,2
PHY426349,1
PHY426351,11
PHY426354,1
PHY426358,1
PHY426359,5
PHY426363,2
PHY426365,15
PHY426369,1
PHY426372,1
PHY426373,1
PHY426385,1
PHY426392,1
PHY426394,1
PHY426403,1
PHY426404,9
PHY426407,1
PHY426409,1
PHY426412,1
PHY426415,1
PHY426419,1
PHY426423,1
PHY426425,1
PHY426426,1
PHY426427,1
PHY426429,1
PHY426442,1
PHY426444,1
PHY426445,4
PHY426450,3
PHY426451,1
PHY426454,5
PHY426456,4
PHY426458,1
PHY426461,3
PHY426462,1
PHY426464,1
PHY426471,1
PHY426475,2
PHY426477,3
PHY426483,1
PHY426487,1
PHY426492,3
PHY426494,1
PHY426500,2
PHY426506,1
PHY426509,1
PHY426512,1
PHY426513,1
PHY426515,2
PHY426518,2
PHY426523,1
PHY426526,2
PHY426529,1
PHY426531,1
PHY426538,2
PHY426552,3
PHY426563,2
PHY426565,5
PHY426566,1
PHY426569,5
PHY426577,1
PHY426578,1
PHY426581,1
PHY426583,2
PHY426584,2
PHY426586,1
PHY426591,2
PHY426595,6
PHY426597,1
PHY426601,1
PHY426607,5
PHY426612,1
PHY426617,3
PHY426619,1
PHY426624,1
PHY426628,3
PHY426635,1
PHY426638,1
PHY426639,1
PHY426646,1
PHY426647,1
PHY426653,1
PHY426654,46
PHY426655,3
PHY426672,3
PHY426674,1
PHY426675,2
PHY426678,1
PHY426681,3
PHY426683,1
PHY426685,3
PHY426690,2
PHY426691,4
PHY426698,1
PHY426702,2
PHY426704,1
PHY426705,1
PHY426708,2
PHY426709,2
PHY426715,4
PHY426716,2
PHY426722,4
PHY426724,1
PHY426725,1
PHY426728,1
PHY426731,1
PHY426735,3
PHY426738,1
PHY426741,1
PHY426742,1
PHY426745,3
PHY426746,2
PHY426749,11
PHY426756,2
PHY426760,1
PHY426763,1
PHY426766,2
PHY426771,1
PHY426779,1
PHY426781,7
PHY426782,1
PHY426783,3
PHY426786,2
PHY426787,2
PHY426790,1
PHY426792,1
PHY426794,1
PHY426795,1
PHY426798,1
PHY426799,2
PHY426808,1
PHY426812,1
PHY426814,3
PHY426820,2
PHY426822,2
PHY426826,1
PHY426827,1
PHY426828,2
PHY426833,1
PHY426838,33
PHY426839,5
PHY426843,6
PHY426845,1
PHY426848,1
PHY426853,2
PHY426859,30
PHY426876,1
PHY426878,2
PHY426887,1
PHY426888,1
PHY426899,1
PHY426911,1
PHY426912,3
PHY426913,3
PHY426917,1
PHY426920,1
PHY426921,1
PHY426928,2
PHY426929,4
PHY426935,1
PHY426937,1
PHY426938,2
PHY426944,1
PHY426946,1
PHY426947,2
PHY426950,1
PHY426955,30
PHY426958,2
PHY426959,1
PHY426960,1
PHY426963,2
PHY426965,6
PHY426967,1
PHY426968,1
PHY426971,1
PHY426974,2
PHY426977,1
PHY426979,1
PHY426980,1
PHY426981,1
PHY426985,2
PHY426989,1
PHY426991,1
PHY426993,2
PHY426996,1
PHY426997,1
PHY427010,1
PHY427011,1
PHY427018,2
PHY427019,1
PHY427026,2
PHY427029,1
PHY427031,1
PHY427035,1
PHY427039,1
PHY427045,1
PHY427047,1
PHY427048,3
PHY427049,2
PHY427052,2
PHY427054,3
PHY427056,4
PHY427057,3
PHY427066,1
PHY427067,1
PHY427070,1
PHY427076,4
PHY427085,2
PHY427092,2
PHY427093,3
PHY427094,1
PHY427101,2
PHY427102,1
PHY427103,1
PHY427104,1
PHY427105,1
PHY427106,2
PHY427107,1
PHY427108,1
PHY427109,1
PHY427112,1
PHY427119,6
PHY427121,4
PHY427123,6
PHY427124,1
PHY427126,5
PHY427127,1
PHY427129,5
PHY427131,5
PHY427132,20
PHY427135,1
PHY427138,1
PHY427142,1
PHY427148,2
PHY427149,1
PHY427150,6
PHY427151,2
PHY427153,1
PHY427154,2
PHY427160,1
PHY427164,1
PHY427165,5
PHY427166,2
PHY427176,2
PHY427178,1
PHY427184,1
PHY427185,1
PHY427186,54
PHY427187,1
PHY427188,1
PHY427191,2
PHY427195,4
PHY427199,3
PHY427201,1
PHY427202,4
PHY427206,1
PHY427215,2
PHY427220,2
PHY427222,18
PHY427225,1
PHY427226,1
PHY427231,1
PHY427232,1
PHY427236,1
PHY427238,2
PHY427243,1
PHY427252,2
PHY427255,1
PHY427258,1
PHY427261,8
PHY427263,1
PHY427265,1
PHY427271,2
PHY427272,2
PHY427273,1
PHY427277,1
PHY427278,1
PHY427281,2
PHY427286,4
PHY427288,7
PHY427290,1
PHY427294,1
PHY427300,1
PHY427301,2
PHY427308,1
PHY427309,2
PHY427314,1
PHY427315,1
PHY427316,2
PHY427322,1
PHY427325,1
PHY427327,6
PHY427330,1
PHY427340,3
PHY427345,1
PHY427348,2
PHY427353,1
PHY427355,1
PHY427360,1
PHY427361,3
PHY427362,1
PHY427365,5
PHY427373,6
PHY427378,1
PHY427384,1
PHY427390,1
PHY427392,1
PHY427399,1
PHY427400,2
PHY427406,2
PHY427408,2
PHY427410,2
PHY427411,4
PHY427416,1
PHY427417,4
PHY427422,1
PHY427423,1
PHY427424,2
PHY427425,1
PHY427429,1
PHY427439,10
PHY427441,33
PHY427447,2
PHY427452,2
PHY427453,1
PHY427454,1
PHY427455,8
PHY427462,1
PHY427464,1
PHY427466,1
PHY427473,26
PHY427479,5
PHY427484,1
PHY427485,7
PHY427487,1
PHY427489,13
PHY427490,1
PHY427491,3
PHY427498,2
PHY427511,2
PHY427517,1
PHY427518,1
PHY427519,1
PHY427522,1
PHY427526,3
PHY427527,3
PHY427532,1
PHY427534,1
PHY427542,1
PHY427555,1
PHY427562,3
PHY427564,4
PHY427565,1
PHY427566,17
PHY427572,2
PHY427573,1
PHY427575,1
PHY427579,1
PHY427583,3
PHY427594,1
PHY427595,1
PHY427597,2
PHY427598,4
PHY427600,1
PHY427606,2
PHY427611,1
PHY427612,2
PHY427614,1
PHY427615,2
PHY427616,1
PHY427618,11
PHY427619,1
PHY427620,1
PHY427621,1
PHY427624,39
PHY427630,1
PHY427632,1
PHY427638,1
PHY427647,7
PHY427652,1
PHY427659,1
PHY427662,1
PHY427666,1
PHY427668,1
PHY427672,1
PHY427676,1
PHY427677,2
PHY427686,5
PHY427688,3
PHY427691,1
PHY427700,1
PHY427702,1
PHY427706,1
PHY427714,1
PHY427717,1
PHY427718,1
PHY427720,1
PHY427726,3
PHY427730,1
PHY427733,1
PHY427737,1
PHY427741,1
PHY427742,16
PHY427744,1
PHY427747,1
PHY427751,3
PHY427753,1
PHY427754,3
PHY427763,1
PHY427764,2
PHY427767,2
PHY427775,1
PHY427777,2
PHY427778,1
PHY427783,5
PHY427785,1
PHY427789,2
PHY427790,1
PHY427791,21
PHY427792,1
PHY427794,1
PHY427796,6
PHY427797,3
PHY427799,1
PHY427802,18
PHY427810,2
PHY427811,2
PHY427813,1
PHY427814,2
PHY427816,1
PHY427819,1
PHY427820,1
PHY427821,1
PHY427823,1
PHY427827,1
PHY427830,1
PHY427833,7
PHY427835,4
PHY427839,3
PHY427842,10
PHY427844,4
PHY427863,1
PHY427865,1
PHY427872,9
PHY427874,1
PHY427875,1
PHY427878,9
PHY427880,9
PHY427881,22
PHY427885,1
PHY427886,23
PHY427889,1
PHY427896,1
PHY427900,1
PHY427903,5
PHY427906,1
PHY427909,1
PHY427910,1
PHY427911,2
PHY427912,1
PHY427915,2
PHY427917,3
PHY427919,2
PHY427921,1
PHY427924,1
PHY427929,4
PHY427935,1
PHY427936,8
PHY427937,1
PHY427941,1
PHY427950,2
PHY427957,3
PHY427958,1
PHY427960,2
PHY427962,3
PHY427964,1
PHY427965,1
PHY427966,1
PHY427970,10
PHY427973,13
PHY427996,1
PHY428007,1
PHY428010,1
PHY428013,2
PHY428018,1
PHY428020,1
PHY428023,2
PHY428026,4
PHY428027,3
PHY428028,1
PHY428035,1
PHY428038,1
PHY428039,5
PHY428042,2
PHY428043,1
PHY428050,1
PHY428052,2
PHY428055,1
PHY428059,3
PHY428065,1
PHY428068,2
PHY428070,1
PHY428071,5
PHY428075,1
PHY428077,2
PHY428080,1
PHY428083,1
PHY428084,27
PHY428086,2
PHY428087,9
PHY428088,2
PHY428093,21
PHY428099,2
PHY428105,1
PHY428112,6
PHY428115,12
PHY428121,1
PHY428122,1
PHY428123,1
PHY428132,3
PHY428134,8
PHY428135,1
PHY428136,2
PHY428137,1
PHY428139,4
PHY428141,1
PHY428146,1
PHY428148,1
PHY428149,11
PHY428150,15
PHY428154,1
PHY428156,2
PHY428157,1
PHY428159,1
PHY428161,1
PHY428164,1
PHY428165,4
PHY428166,4
PHY428169,10
PHY428173,2
PHY428174,1
PHY428183,1
PHY428186,3
PHY428194,4
PHY428196,1
PHY428199,12
PHY428206,1
PHY428212,5
PHY428213,4
PHY428217,1
PHY428218,1
PHY428219,1
PHY428232,1
PHY428235,1
PHY428240,1
PHY428242,1
PHY428249,1
PHY428251,1
PHY428252,7
PHY428254,2
PHY428256,1
PHY428259,1
PHY428261,27
PHY428270,2
PHY428275,1
PHY428288,1
PHY428303,1
PHY428304,1
PHY428306,2
PHY428308,1
PHY428309,1
PHY428313,17
PHY428315,1
PHY428316,12
PHY428318,1
PHY428323,1
PHY428329,1
PHY428333,9
PHY428339,1
PHY428342,1
PHY428349,2
PHY428351,1
PHY428354,1
PHY428355,1
PHY428357,8
PHY428360,1
PHY428362,3
PHY428363,1
PHY428369,1
PHY428378,1
PHY428380,10
PHY428395,1
PHY428399,8
PHY428401,4
PHY428402,4
PHY428403,2
PHY428404,1
PHY428408,5
PHY428412,1
PHY428420,3
PHY428421,3
PHY428425,1
PHY428427,1
PHY428428,1
PHY428435,1
PHY428438,7
PHY428440,1
PHY428441,1
PHY428446,1
PHY428447,2
PHY428448,1
PHY428449,1
PHY428452,1
PHY428454,61
PHY428459,26
PHY428462,1
PHY428474,1
PHY428477,1
PHY428481,4
PHY428485,1
PHY428487,1
PHY428491,1
PHY428492,1
PHY428493,1
PHY428499,1
PHY428500,1
PHY428503,1
PHY428505,1
PHY428506,8
PHY428508,3
PHY428512,4
PHY428516,1
PHY428535,3
PHY428537,2
PHY428549,2
PHY428552,2
PHY428558,3
PHY428560,1
PHY428561,2
PHY428562,4
PHY428563,1
PHY428566,1
PHY428567,8
PHY428568,1
PHY428570,1
PHY428574,1
PHY428575,4
PHY428577,1
PHY428582,1
PHY428585,1
PHY428586,4
PHY428587,1
PHY428594,1
PHY428595,7
PHY428600,1
PHY428614,1
PHY428615,3
PHY428620,4
PHY428622,1
PHY428624,3
PHY428630,2
PHY428634,44
PHY428637,1
PHY428639,1
PHY428640,1
PHY428642,2
PHY428651,1
PHY428652,1
PHY428653,1
PHY428658,1
PHY428662,2
PHY428663,1
PHY428667,1
PHY428669,1
PHY428670,10
PHY428678,4
PHY428680,1
PHY428683,1
PHY428684,1
PHY428695,3
PHY428698,3
PHY428700,2
PHY428701,1
PHY428703,1
PHY428705,1
PHY428711,1
PHY428724,2
PHY428731,3
PHY428732,5
PHY428734,8
PHY428735,1
PHY428737,1
PHY428745,1
PHY428751,1
PHY428758,1
PHY428760,1
PHY428763,5
PHY428764,44
PHY428768,1
PHY428769,1
PHY428777,1
PHY428780,1
PHY428781,5
PHY428787,1
PHY428791,3
PHY428792,3
PHY428794,1
PHY428801,3
PHY428803,2
PHY428804,1
PHY428805,2
PHY428809,1
PHY428812,7
PHY428814,1
PHY428817,1
PHY428818,1
PHY428824,1
PHY428827,3
PHY428833,2
PHY428842,1
PHY428850,1
PHY428851,1
PHY428854,3
PHY428858,42
PHY428860,1
PHY428862,1
PHY428863,1
PHY428864,1
PHY428865,1
PHY428867,1
PHY428868,1
PHY428869,1
PHY428876,2
PHY428881,6
PHY428883,1
PHY428884,2
PHY428891,1
PHY428892,1
PHY428895,8
PHY428903,1
PHY428908,4
PHY428911,1
PHY428918,1
PHY428919,4
PHY428924,2
PHY428925,1
PHY428926,7
PHY428931,2
PHY428933,15
PHY428934,2
PHY428935,1
PHY428937,11
PHY428938,1
PHY428940,2
PHY428942,1
PHY428946,1
PHY428954,1
PHY428956,2
PHY428963,1
PHY428973,2
PHY428975,12
PHY428981,1
PHY428988,1
PHY428990,4
PHY428994,1
PHY428998,7
PHY429002,1
PHY429003,1
PHY429009,4
PHY429013,1
PHY429016,1
PHY429024,1
PHY429028,1
PHY429033,1
PHY429034,1
PHY429039,6
PHY429041,6
PHY429042,1
PHY429054,1
PHY429056,1
PHY429060,1
PHY429066,9
PHY429068,1
PHY429071,5
PHY429072,1
PHY429078,25
PHY429080,33
PHY429083,3
PHY429084,3
PHY429085,1
PHY429095,24
PHY429097,1
PHY429100,3
PHY429104,1
PHY429105,29
PHY429106,1
PHY429115,1
PHY429119,11
PHY429125,1
PHY429126,1
PHY429127,4
PHY429133,1
PHY429134,3
PHY429138,1
PHY429144,2
PHY429145,4
PHY429146,1
PHY429147,50
PHY429148,1
PHY429149,2
PHY429154,2
PHY429159,3
PHY429164,1
PHY429171,1
PHY429174,1
PHY429178,1
PHY429182,1
PHY429183,7
PHY429186,1
PHY429187,1
PHY429190,1
PHY429194,4
PHY429197,1
PHY429202,2
PHY429205,1
PHY429208,1
PHY429209,5
PHY429211,2
PHY429213,1
PHY429216,1
PHY429218,4
PHY429221,4
PHY429223,6
PHY429230,1
PHY429231,1
PHY429234,2
PHY429237,1
PHY429238,7
PHY429241,1
PHY429242,1
PHY429246,2
PHY429250,3
PHY429254,1
PHY429255,1
PHY429256,1
PHY429259,2
PHY429265,3
PHY429269,1
PHY429270,1
PHY429272,1
PHY429275,1
PHY429276,26
PHY429277,3
PHY429279,2
PHY429282,1
PHY429283,1
PHY429284,1
PHY429286,2
PHY429288,1
PHY429291,1
PHY429292,1
PHY429293,1
PHY429296,16
PHY429299,2
PHY429300,1
PHY429302,1
PHY429304,1
PHY429307,2
PHY429309,2
PHY429312,1
PHY429313,1
PHY429321,1
PHY429325,1
PHY429337,1
PHY429338,1
PHY429339,1
PHY429348,2
PHY429352,1
PHY429358,1
PHY429366,1
PHY429369,1
PHY429372,1
PHY429378,7
PHY429380,1
PHY429386,3
PHY429387,1
PHY429388,2
PHY429391,1
PHY429393,1
PHY429398,1
PHY429403,1
PHY429404,2
PHY429406,2
PHY429411,1
PHY429414,4
PHY429415,1
PHY429420,3
PHY429430,225
PHY429431,1
PHY429433,18
PHY429434,4
PHY429440,1
PHY429441,2
PHY429444,1
PHY429445,2
PHY429446,1
PHY429448,1
PHY429460,1
PHY429465,1
PHY429468,1
PHY429470,2
PHY429475,1
PHY429478,15
PHY429481,2
PHY429484,1
PHY429488,1
PHY429489,1
PHY429490,1
PHY429491,1
PHY429492,1
PHY429494,2
PHY429503,1
PHY429504,1
PHY429505,3
PHY429508,1
PHY429509,1
PHY429512,2
PHY429515,5
PHY429519,1
PHY429520,3
PHY429529,3
PHY429531,1
PHY429542,2
PHY429547,4
PHY429548,2
PHY429552,1
PHY429554,1
PHY429561,3
PHY429566,9
PHY429572,1
PHY429576,1
PHY429578,1
PHY429584,1
PHY429589,1
PHY429590,1
PHY429594,1
PHY429595,1
PHY429598,25
PHY429600,1
PHY429603,1
PHY429604,4
PHY429607,1
PHY429611,2
PHY429614,1
PHY429615,1
PHY429616,1
PHY429617,2
PHY429618,1
PHY429620,1
PHY429622,30
PHY429624,1
PHY429631,3
PHY429636,1
PHY429640,2
PHY429642,1
PHY429643,1
PHY429644,1
PHY429651,1
PHY429653,3
PHY429658,4
PHY429660,1
PHY429663,2
PHY429664,2
PHY429666,2
PHY429667,3
PHY429676,1
PHY429678,1
PHY429680,1
PHY429682,2
PHY429686,1
PHY429689,1
PHY429690,5
PHY429694,1
PHY429701,3
PHY429702,8
PHY429705,1
PHY429708,27
PHY429709,1
PHY429712,2
PHY429717,2
PHY429722,1
PHY429730,2
PHY429731,2
PHY429741,1
PHY429742,1
PHY429749,7
PHY429756,1
PHY429757,4
PHY429758,1
PHY429763,2
PHY429765,2
PHY429766,1
PHY429769,1
PHY429771,2
PHY429774,7
PHY429775,7
PHY429783,2
PHY429784,8
PHY429787,1
PHY429790,2
PHY429791,1
PHY429793,1
PHY429796,1
PHY429801,4
PHY429808,1
PHY429810,1
PHY429813,1
PHY429814,1
PHY429815,1
PHY429817,1
PHY429822,1
PHY429826,1
PHY429828,104
PHY429831,3
PHY429832,1
PHY429834,1
PHY429836,1
PHY429840,1
PHY429844,1
PHY429845,2
PHY429847,1
PHY429848,1
PHY429851,1
PHY429854,2
PHY429856,1
PHY429858,4
PHY429865,3
PHY429866,3
PHY429870,1
PHY429871,1
PHY429874,1
PHY429875,14
PHY429878,1
PHY429880,1
PHY429884,3
PHY429887,14
PHY429899,1
PHY429904,2
PHY429905,2
PHY429906,1
PHY429907,8
PHY429909,3
PHY429910,1
PHY429912,1
PHY429914,1
PHY429924,1
PHY429925,3
PHY429929,22
PHY429930,3
PHY429938,97
PHY429947,11
PHY429951,1
PHY429955,1
PHY429957,1
PHY429959,2
PHY429965,2
PHY429966,13
PHY429969,2
PHY429970,3
PHY429978,1
PHY429981,1
PHY429988,1
PHY429992,2
PHY429998,2
PHY430003,1
PHY430007,1
PHY430009,1
PHY430010,10
PHY430014,1
PHY430023,1
PHY430027,1
PHY430037,1
PHY430046,1
PHY430047,1
PHY430049,2
PHY430052,1
PHY430053,25
PHY430055,1
PHY430059,3
PHY430066,1
PHY430072,1
PHY430078,2
PHY430085,2
PHY430086,1
PHY430089,1
PHY430090,23
PHY430097,1
PHY430099,5
PHY430103,4
PHY430104,2
PHY430109,2
PHY430116,1
PHY430127,1
PHY430128,1
PHY430129,4
PHY430130,1
PHY430132,2
PHY430133,1
PHY430134,1
PHY430135,4
PHY430138,1
PHY430139,3
PHY430140,1
PHY430145,1
PHY430147,1
PHY430170,1
PHY430181,1
PHY430183,1
PHY430186,1
PHY430190,1
PHY430192,1
PHY430198,1
PHY430200,1
PHY430202,3
PHY430204,8
PHY430206,1
PHY430207,1
PHY430209,1
PHY430219,1
PHY430225,1
PHY430228,1
PHY430237,1
PHY430243,2
PHY430246,1
PHY430250,1
PHY430251,1
PHY430259,4
PHY430274,1
PHY430276,2
PHY430286,5
PHY430287,1
PHY430293,16
PHY430301,6
PHY430302,1
PHY430303,2
PHY430305,1
PHY430317,1
PHY430319,1
PHY430322,2
PHY430325,4
PHY430327,1
PHY430332,2
PHY430335,1
PHY430343,2
PHY430350,1
PHY430354,1
PHY430358,1
PHY430362,1
PHY430367,101
PHY430368,1
PHY430378,1
PHY430379,1
PHY430383,1
PHY430386,1
PHY430389,1
PHY430392,1
PHY430393,2
PHY430396,1
PHY430397,1
PHY430398,2
PHY430403,1
PHY430411,3
PHY430412,1
PHY430424,1
PHY430428,1
PHY430431,4
PHY430432,1
PHY430434,1
PHY430435,1
PHY430436,2
PHY430437,1
PHY430442,1
PHY430444,1
PHY430448,1
PHY430449,1
PHY430456,1
PHY430458,14
PHY430459,1
PHY430460,9
PHY430465,12
PHY430467,1
PHY430469,2
PHY430471,1
PHY430475,1
PHY430476,1
PHY430478,1
PHY430481,3
PHY430482,6
PHY430484,1
PHY430486,2
PHY430489,1
PHY430490,2
PHY430494,1
PHY430496,9
PHY430503,1
PHY430507,4
PHY430508,4
PHY430509,1
PHY430512,1
PHY430517,1
PHY430520,1
PHY430521,4
PHY430528,1
PHY430531,1
PHY430535,9
PHY430536,1
PHY430541,1
PHY430542,3
PHY430544,4
PHY430545,2
PHY430548,2
PHY430549,1
PHY430554,1
PHY430555,1
PHY430557,1
PHY430560,1
PHY430563,5
PHY430564,2
PHY430575,3
PHY430578,1
PHY430579,8
PHY430581,1
PHY430582,1
PHY430587,1
PHY430590,13
PHY430598,1
PHY430602,1
PHY430603,1
PHY430604,11
PHY430612,2
PHY430617,2
PHY430620,1
PHY430624,1
PHY430625,21
PHY430633,3
PHY430641,1
PHY430645,5
PHY430650,2
PHY430651,1
PHY430652,3
PHY430664,1
PHY430665,1
PHY430666,1
PHY430673,1
PHY430676,1
PHY430678,2
PHY430679,1
PHY430682,1
PHY430683,1
PHY430692,24
PHY430693,6
PHY430698,1
PHY430701,2
PHY430702,2
PHY430703,1
PHY430710,1
PHY430715,1
PHY430717,1
PHY430718,1
PHY430721,7
PHY430725,3
PHY430726,2
PHY430732,1
PHY430734,3
PHY430735,1
PHY430739,4
PHY430744,6
PHY430751,5
PHY430756,1
PHY430757,1
PHY430761,1
PHY430764,1
PHY430779,1
PHY430780,6
PHY430782,2
PHY430789,13
PHY430790,1
PHY430794,1
PHY430815,1
PHY430818,1
PHY430832,1
PHY430835,18
PHY430839,3
PHY430842,1
PHY430869,3
PHY430880,10
PHY430884,4
PHY430885,35
PHY430889,1
PHY430892,1
PHY430894,2
PHY430902,1
PHY430904,1
PHY430906,4
PHY430909,2
PHY430913,1
PHY430914,1
PHY430920,1
PHY430924,1
PHY430925,2
PHY430929,1
PHY430936,1
PHY430938,1
PHY430940,2
PHY430942,1
PHY430947,1
PHY430949,1
PHY430950,1
PHY430952,1
PHY430959,1
PHY430962,1
PHY430964,1
PHY430966,1
PHY430973,1
PHY430981,1
PHY430982,1
PHY430983,1
PHY430986,1
PHY430989,1
PHY430990,22
PHY430992,2
PHY430993,1
PHY430998,1
PHY431005,38
PHY431008,3
PHY431011,6
PHY431014,1
PHY431018,3
PHY431034,3
PHY431037,2
PHY431039,4
PHY431041,1
PHY431045,1
PHY431049,1
PHY431054,1
PHY431055,2
PHY431057,1
PHY431059,1
PHY431062,1
PHY431067,1
PHY431081,2
PHY431085,2
PHY431086,1
PHY431091,4
PHY431098,1
PHY431102,1
