otherphysician,claimid
PHY408026,3
PHY408028,3
PHY408030,1
PHY408031,3
PHY408032,1
PHY408033,1
PHY408034,1
PHY408038,1
PHY408041,1
PHY408042,1
PHY408048,2
PHY408049,2
PHY408051,1
PHY408055,1
PHY408056,3
PHY408058,1
PHY408062,2
PHY408063,1
PHY408066,1
PHY408069,1
PHY408073,1
PHY408075,1
PHY408079,1
PHY408081,11
PHY408083,4
PHY408084,1
PHY408085,1
PHY408088,2
PHY408089,4
PHY408092,1
PHY408093,1
PHY408095,2
PHY408097,1
PHY408099,9
PHY408100,1
PHY408101,2
PHY408102,24
PHY408103,1
PHY408107,33
PHY408113,1
PHY408114,13
PHY408115,3
PHY408127,2
PHY408131,3
PHY408134,3
PHY408136,1
PHY408142,4
PHY408145,3
PHY408147,1
PHY408148,6
PHY408149,9
PHY408150,1
PHY408151,1
PHY408152,2
PHY408153,1
PHY408154,1
PHY408157,1
PHY408161,1
PHY408166,13
PHY408171,2
PHY408172,1
PHY408173,5
PHY408174,1
PHY408175,3
PHY408178,1
PHY408179,1
PHY408180,1
PHY408183,1
PHY408188,1
PHY408189,1
PHY408193,4
PHY408195,1
PHY408202,10
PHY408203,1
PHY408205,1
PHY408209,1
PHY408215,6
PHY408216,1
PHY408218,1
PHY408220,2
PHY408221,1
PHY408223,2
PHY408225,2
PHY408231,1
PHY408232,1
PHY408234,2
PHY408237,1
PHY408238,1
PHY408240,5
PHY408241,1
PHY408245,1
PHY408249,37
PHY408251,1
PHY408254,1
PHY408255,2
PHY408256,10
PHY408258,1
PHY408260,1
PHY408261,1
PHY408262,3
PHY408265,1
PHY408270,1
PHY408271,7
PHY408273,1
PHY408275,2
PHY408277,4
PHY408278,1
PHY408279,1
PHY408282,2
PHY408285,1
PHY408292,1
PHY408295,1
PHY408302,1
PHY408303,1
PHY408307,1
PHY408311,1
PHY408314,1
PHY408317,28
PHY408331,1
PHY408334,1
PHY408338,3
PHY408339,1
PHY408343,1
PHY408356,3
PHY408359,9
PHY408361,2
PHY408363,2
PHY408364,1
PHY408365,1
PHY408366,1
PHY408367,3
PHY408372,9
PHY408374,1
PHY408375,1
PHY408376,1
PHY408378,1
PHY408381,1
PHY408384,2
PHY408385,1
PHY408386,1
PHY408387,1
PHY408391,2
PHY408393,64
PHY408395,4
PHY408396,10
PHY408397,3
PHY408398,1
PHY408401,2
PHY408403,1
PHY408405,2
PHY408407,1
PHY408409,5
PHY408410,2
PHY408412,2
PHY408416,1
PHY408418,1
PHY408420,1
PHY408423,1
PHY408424,1
PHY408426,1
PHY408429,2
PHY408431,1
PHY408437,1
PHY408439,2
PHY408441,1
PHY408443,1
PHY408444,3
PHY408445,1
PHY408450,1
PHY408451,2
PHY408452,1
PHY408454,1
PHY408456,1
PHY408457,12
PHY408459,3
PHY408461,1
PHY408462,1
PHY408463,30
PHY408470,5
PHY408472,4
PHY408476,1
PHY408478,1
PHY408481,3
PHY408483,2
PHY408487,1
PHY408488,1
PHY408492,2
PHY408493,1
PHY408494,2
PHY408498,17
PHY408501,1
PHY408506,2
PHY408509,1
PHY408514,1
PHY408516,1
PHY408519,1
PHY408521,3
PHY408525,1
PHY408526,1
PHY408528,27
PHY408529,1
PHY408532,1
PHY408533,1
PHY408534,1
PHY408537,1
PHY408538,1
PHY408551,1
PHY408554,1
PHY408557,1
PHY408560,1
PHY408562,1
PHY408563,2
PHY408566,1
PHY408567,1
PHY408568,8
PHY408569,1
PHY408572,8
PHY408573,1
PHY408576,3
PHY408582,3
PHY408588,3
PHY408589,4
PHY408591,1
PHY408593,3
PHY408594,2
PHY408598,1
PHY408599,2
PHY408601,1
PHY408602,2
PHY408604,2
PHY408610,3
PHY408611,1
PHY408612,1
PHY408613,4
PHY408621,1
PHY408624,40
PHY408627,2
PHY408628,3
PHY408632,11
PHY408633,1
PHY408636,1
PHY408642,1
PHY408644,3
PHY408646,9
PHY408648,2
PHY408649,2
PHY408650,1
PHY408655,1
PHY408657,2
PHY408660,2
PHY408663,1
PHY408671,4
PHY408672,3
PHY408674,1
PHY408679,2
PHY408680,2
PHY408684,2
PHY408687,8
PHY408688,2
PHY408689,2
PHY408696,1
PHY408697,1
PHY408698,1
PHY408700,11
PHY408707,1
PHY408709,1
PHY408712,1
PHY408713,1
PHY408714,1
PHY408719,1
PHY408722,19
PHY408723,1
PHY408724,5
PHY408726,1
PHY408728,1
PHY408729,4
PHY408733,2
PHY408736,1
PHY408737,3
PHY408742,1
PHY408747,1
PHY408751,2
PHY408753,4
PHY408754,1
PHY408757,1
PHY408764,2
PHY408779,1
PHY408787,18
PHY408789,1
PHY408791,1
PHY408794,3
PHY408798,1
PHY408801,7
PHY408802,20
PHY408804,3
PHY408805,1
PHY408809,5
PHY408811,3
PHY408815,1
PHY408816,3
PHY408817,4
PHY408821,2
PHY408822,6
PHY408826,1
PHY408827,2
PHY408830,1
PHY408831,1
PHY408837,1
PHY408839,2
PHY408842,1
PHY408843,1
PHY408858,1
PHY408859,1
PHY408863,1
PHY408866,1
PHY408867,2
PHY408868,1
PHY408870,1
PHY408873,1
PHY408874,2
PHY408882,2
PHY408884,1
PHY408888,11
PHY408890,7
PHY408895,3
PHY408896,1
PHY408897,1
PHY408898,1
PHY408906,7
PHY408916,2
PHY408917,2
PHY408918,1
PHY408927,1
PHY408929,1
PHY408934,1
PHY408936,3
PHY408938,9
PHY408939,1
PHY408941,3
PHY408943,16
PHY408946,4
PHY408947,4
PHY408948,1
PHY408953,1
PHY408954,1
PHY408962,2
PHY408965,2
PHY408972,1
PHY408973,1
PHY408977,1
PHY408981,6
PHY408983,1
PHY408984,1
PHY408986,1
PHY408991,1
PHY408992,1
PHY408995,2
PHY408996,2
PHY409000,2
PHY409004,1
PHY409007,1
PHY409009,1
PHY409018,1
PHY409022,1
PHY409024,1
PHY409025,1
PHY409028,1
PHY409032,1
PHY409036,1
PHY409037,3
PHY409043,1
PHY409046,1
PHY409047,1
PHY409048,2
PHY409058,2
PHY409062,1
PHY409063,3
PHY409067,1
PHY409069,4
PHY409072,5
PHY409077,3
PHY409082,1
PHY409084,4
PHY409086,3
PHY409096,1
PHY409099,15
PHY409101,1
PHY409102,1
PHY409108,2
PHY409109,1
PHY409113,2
PHY409116,2
PHY409120,2
PHY409123,6
PHY409130,3
PHY409131,1
PHY409133,2
PHY409135,1
PHY409139,1
PHY409140,2
PHY409146,1
PHY409152,2
PHY409158,1
PHY409161,1
PHY409164,1
PHY409167,1
PHY409170,1
PHY409173,3
PHY409182,2
PHY409187,4
PHY409189,1
PHY409191,2
PHY409192,1
PHY409194,1
PHY409195,1
PHY409196,2
PHY409198,1
PHY409199,1
PHY409200,2
PHY409204,1
PHY409206,4
PHY409209,2
PHY409212,2
PHY409215,3
PHY409220,1
PHY409222,2
PHY409224,4
PHY409226,3
PHY409234,2
PHY409235,2
PHY409239,1
PHY409240,1
PHY409242,2
PHY409243,1
PHY409244,1
PHY409248,1
PHY409250,1
PHY409252,1
PHY409253,1
PHY409254,1
PHY409255,1
PHY409262,1
PHY409263,1
PHY409268,1
PHY409271,4
PHY409275,7
PHY409281,1
PHY409289,4
PHY409294,1
PHY409295,1
PHY409297,1
PHY409299,1
PHY409303,1
PHY409304,1
PHY409307,1
PHY409311,1
PHY409313,1
PHY409314,1
PHY409318,1
PHY409324,2
PHY409325,8
PHY409330,1
PHY409331,1
PHY409335,1
PHY409340,1
PHY409345,5
PHY409346,1
PHY409349,4
PHY409351,1
PHY409353,1
PHY409354,3
PHY409356,1
PHY409363,1
PHY409368,1
PHY409370,2
PHY409372,1
PHY409373,1
PHY409375,1
PHY409376,2
PHY409378,1
PHY409381,1
PHY409389,1
PHY409395,1
PHY409396,1
PHY409397,1
PHY409399,2
PHY409405,1
PHY409407,1
PHY409408,2
PHY409416,1
PHY409417,1
PHY409422,1
PHY409425,1
PHY409426,1
PHY409429,2
PHY409430,2
PHY409431,12
PHY409432,1
PHY409434,3
PHY409435,1
PHY409440,2
PHY409443,1
PHY409446,2
PHY409451,2
PHY409455,1
PHY409456,1
PHY409458,2
PHY409459,3
PHY409460,3
PHY409463,1
PHY409464,1
PHY409465,2
PHY409468,1
PHY409470,1
PHY409472,1
PHY409474,3
PHY409476,1
PHY409477,1
PHY409478,3
PHY409479,3
PHY409481,2
PHY409482,2
PHY409488,24
PHY409496,2
PHY409497,9
PHY409500,3
PHY409503,4
PHY409506,4
PHY409508,1
PHY409509,1
PHY409511,1
PHY409516,1
PHY409518,1
PHY409521,2
PHY409523,1
PHY409524,1
PHY409526,1
PHY409528,1
PHY409531,19
PHY409536,2
PHY409539,1
PHY409543,3
PHY409545,1
PHY409548,1
PHY409550,1
PHY409551,2
PHY409553,1
PHY409559,2
PHY409560,1
PHY409565,1
PHY409567,1
PHY409568,4
PHY409569,23
PHY409571,1
PHY409572,1
PHY409573,1
PHY409574,1
PHY409579,33
PHY409580,36
PHY409582,41
PHY409587,1
PHY409588,1
PHY409603,1
PHY409605,1
PHY409608,2
PHY409609,4
PHY409610,7
PHY409619,2
PHY409620,1
PHY409622,2
PHY409625,1
PHY409626,1
PHY409627,12
PHY409630,1
PHY409632,3
PHY409634,3
PHY409639,5
PHY409644,2
PHY409648,1
PHY409653,23
PHY409657,22
PHY409660,2
PHY409664,1
PHY409671,1
PHY409673,1
PHY409674,1
PHY409679,7
PHY409683,1
PHY409684,2
PHY409686,2
PHY409687,9
PHY409688,3
PHY409692,1
PHY409694,1
PHY409697,1
PHY409699,17
PHY409703,6
PHY409704,4
PHY409710,1
PHY409714,4
PHY409716,1
PHY409720,5
PHY409721,2
PHY409729,1
PHY409730,1
PHY409732,1
PHY409733,2
PHY409736,1
PHY409738,2
PHY409740,2
PHY409742,5
PHY409743,1
PHY409745,1
PHY409746,1
PHY409749,1
PHY409753,1
PHY409761,1
PHY409762,1
PHY409765,1
PHY409766,2
PHY409767,14
PHY409771,1
PHY409772,17
PHY409776,1
PHY409778,5
PHY409782,1
PHY409783,79
PHY409784,1
PHY409787,24
PHY409788,1
PHY409791,4
PHY409792,1
PHY409793,5
PHY409794,1
PHY409795,2
PHY409796,3
PHY409799,2
PHY409809,1
PHY409810,1
PHY409812,1
PHY409816,1
PHY409817,2
PHY409820,2
PHY409822,2
PHY409824,2
PHY409825,1
PHY409826,1
PHY409828,2
PHY409830,1
PHY409834,1
PHY409835,2
PHY409836,1
PHY409844,2
PHY409847,1
PHY409852,2
PHY409853,5
PHY409857,1
PHY409859,30
PHY409860,3
PHY409862,1
PHY409864,3
PHY409870,1
PHY409873,1
PHY409874,1
PHY409876,1
PHY409879,1
PHY409882,1
PHY409883,1
PHY409884,3
PHY409885,1
PHY409888,1
PHY409889,1
PHY409890,3
PHY409891,2
PHY409892,1
PHY409894,1
PHY409896,1
PHY409901,3
PHY409903,13
PHY409904,3
PHY409909,3
PHY409911,20
PHY409912,1
PHY409914,2
PHY409915,2
PHY409916,2
PHY409923,1
PHY409924,2
PHY409925,2
PHY409936,1
PHY409938,1
PHY409940,2
PHY409944,1
PHY409946,2
PHY409949,1
PHY409950,1
PHY409953,3
PHY409956,1
PHY409957,1
PHY409958,5
PHY409959,1
PHY409960,1
PHY409963,4
PHY409964,3
PHY409965,744
PHY409966,1
PHY409969,5
PHY409970,1
PHY409971,1
PHY409972,1
PHY409973,16
PHY409981,2
PHY409988,1
PHY409989,1
PHY409991,2
PHY409996,2
PHY409998,1
PHY410000,1
PHY410004,8
PHY410005,3
PHY410008,1
PHY410011,5
PHY410012,1
PHY410013,1
PHY410016,1
PHY410017,1
PHY410018,1
PHY410022,1
PHY410025,1
PHY410029,2
PHY410030,2
PHY410032,1
PHY410033,1
PHY410034,2
PHY410035,1
PHY410036,1
PHY410037,1
PHY410038,1
PHY410041,3
PHY410045,3
PHY410046,1
PHY410048,2
PHY410050,48
PHY410053,2
PHY410055,3
PHY410056,1
PHY410062,29
PHY410065,4
PHY410069,1
PHY410076,13
PHY410080,1
PHY410082,1
PHY410084,1
PHY410090,3
PHY410092,2
PHY410094,2
PHY410095,1
PHY410098,1
PHY410099,2
PHY410100,1
PHY410102,1
PHY410105,1
PHY410110,1
PHY410114,2
PHY410115,1
PHY410116,1
PHY410117,3
PHY410118,4
PHY410121,1
PHY410127,2
PHY410129,6
PHY410130,1
PHY410134,1
PHY410138,1
PHY410141,1
PHY410142,6
PHY410144,1
PHY410146,1
PHY410150,1
PHY410154,1
PHY410156,1
PHY410157,1
PHY410158,3
PHY410162,9
PHY410165,2
PHY410168,2
PHY410169,1
PHY410172,1
PHY410175,3
PHY410177,1
PHY410182,3
PHY410183,1
PHY410184,5
PHY410186,1
PHY410189,4
PHY410191,1
PHY410193,4
PHY410194,1
PHY410196,2
PHY410200,2
PHY410201,1
PHY410202,2
PHY410205,6
PHY410207,10
PHY410210,13
PHY410211,3
PHY410213,46
PHY410214,1
PHY410220,1
PHY410222,3
PHY410223,14
PHY410226,3
PHY410229,1
PHY410230,17
PHY410234,1
PHY410235,1
PHY410238,1
PHY410243,2
PHY410245,1
PHY410249,1
PHY410250,3
PHY410251,7
PHY410252,1
PHY410256,1
PHY410258,1
PHY410260,1
PHY410265,1
PHY410269,1
PHY410274,1
PHY410276,1
PHY410285,1
PHY410286,1
PHY410288,2
PHY410295,2
PHY410298,1
PHY410301,1
PHY410302,5
PHY410304,1
PHY410306,1
PHY410308,1
PHY410309,1
PHY410312,1
PHY410317,1
PHY410319,3
PHY410324,2
PHY410325,41
PHY410326,1
PHY410332,1
PHY410336,1
PHY410339,1
PHY410341,1
PHY410342,3
PHY410350,24
PHY410351,7
PHY410355,1
PHY410356,1
PHY410358,2
PHY410360,1
PHY410361,1
PHY410365,1
PHY410370,2
PHY410372,3
PHY410376,1
PHY410378,2
PHY410381,2
PHY410382,6
PHY410385,65
PHY410386,1
PHY410387,2
PHY410388,1
PHY410390,2
PHY410393,1
PHY410395,1
PHY410399,1
PHY410400,2
PHY410402,1
PHY410403,3
PHY410411,27
PHY410412,1
PHY410413,3
PHY410415,1
PHY410419,12
PHY410422,2
PHY410425,1
PHY410426,3
PHY410427,5
PHY410428,1
PHY410429,1
PHY410433,2
PHY410434,1
PHY410437,1
PHY410438,15
PHY410442,1
PHY410443,1
PHY410447,1
PHY410448,2
PHY410451,1
PHY410462,2
PHY410466,2
PHY410471,1
PHY410472,1
PHY410473,2
PHY410475,2
PHY410476,1
PHY410479,2
PHY410480,2
PHY410481,2
PHY410487,1
PHY410488,1
PHY410492,2
PHY410493,5
PHY410494,1
PHY410496,2
PHY410501,2
PHY410502,1
PHY410506,1
PHY410517,2
PHY410518,1
PHY410519,1
PHY410521,2
PHY410525,1
PHY410528,1
PHY410529,1
PHY410530,7
PHY410533,2
PHY410535,1
PHY410536,1
PHY410543,3
PHY410546,3
PHY410548,3
PHY410549,2
PHY410550,3
PHY410551,1
PHY410552,1
PHY410557,1
PHY410561,1
PHY410563,1
PHY410564,1
PHY410569,1
PHY410573,1
PHY410578,1
PHY410582,1
PHY410585,6
PHY410586,7
PHY410587,2
PHY410590,2
PHY410592,1
PHY410593,1
PHY410595,1
PHY410596,3
PHY410597,357
PHY410599,2
PHY410601,2
PHY410605,2
PHY410607,1
PHY410621,1
PHY410623,3
PHY410624,1
PHY410626,1
PHY410627,1
PHY410628,4
PHY410629,1
PHY410631,2
PHY410636,1
PHY410638,5
PHY410644,3
PHY410647,1
PHY410648,1
PHY410649,8
PHY410655,2
PHY410658,2
PHY410661,1
PHY410666,1
PHY410671,5
PHY410674,1
PHY410675,1
PHY410676,1
PHY410678,1
PHY410680,5
PHY410681,45
PHY410684,1
PHY410688,1
PHY410693,1
PHY410702,32
PHY410703,1
PHY410707,1
PHY410716,1
PHY410718,1
PHY410720,1
PHY410722,2
PHY410723,1
PHY410724,1
PHY410726,1
PHY410730,2
PHY410731,2
PHY410733,7
PHY410735,1
PHY410738,1
PHY410739,1
PHY410740,1
PHY410742,1
PHY410744,1
PHY410745,1
PHY410747,1
PHY410748,12
PHY410750,1
PHY410753,16
PHY410756,9
PHY410757,1
PHY410758,2
PHY410761,1
PHY410763,1
PHY410766,1
PHY410767,3
PHY410768,2
PHY410769,2
PHY410770,4
PHY410775,2
PHY410784,2
PHY410785,1
PHY410786,1
PHY410789,1
PHY410791,2
PHY410794,6
PHY410795,1
PHY410798,1
PHY410799,1
PHY410801,1
PHY410806,1
PHY410807,1
PHY410808,1
PHY410809,1
PHY410811,1
PHY410813,41
PHY410816,2
PHY410817,54
PHY410823,1
PHY410826,1
PHY410829,6
PHY410830,1
PHY410831,40
PHY410838,2
PHY410839,1
PHY410840,3
PHY410847,18
PHY410849,1
PHY410853,2
PHY410857,14
PHY410861,1
PHY410863,1
PHY410864,1
PHY410866,2
PHY410869,1
PHY410870,4
PHY410873,6
PHY410874,1
PHY410877,5
PHY410880,1
PHY410890,1
PHY410891,1
PHY410894,1
PHY410901,2
PHY410903,1
PHY410906,1
PHY410914,1
PHY410918,4
PHY410919,1
PHY410921,1
PHY410923,1
PHY410924,3
PHY410925,1
PHY410931,2
PHY410934,1
PHY410935,1
PHY410936,1
PHY410939,1
PHY410940,1
PHY410946,1
PHY410947,2
PHY410948,1
PHY410951,1
PHY410955,1
PHY410957,6
PHY410964,3
PHY410970,1
PHY410971,1
PHY410972,1
PHY410975,1
PHY410976,1
PHY410979,2
PHY410983,2
PHY410987,2
PHY410989,1
PHY410990,24
PHY410993,1
PHY410994,4
PHY410995,1
PHY410996,2
PHY411001,2
PHY411002,5
PHY411005,11
PHY411007,3
PHY411017,1
PHY411018,3
PHY411019,1
PHY411023,4
PHY411030,1
PHY411032,1
PHY411034,1
PHY411035,2
PHY411036,3
PHY411038,2
PHY411042,1
PHY411044,1
PHY411049,7
PHY411050,1
PHY411053,2
PHY411055,1
PHY411056,1
PHY411057,1
PHY411059,3
PHY411060,1
PHY411061,1
PHY411062,1
PHY411066,1
PHY411067,1
PHY411068,2
PHY411070,1
PHY411073,1
PHY411076,23
PHY411080,2
PHY411092,6
PHY411093,5
PHY411098,13
PHY411100,9
PHY411104,3
PHY411105,4
PHY411108,9
PHY411110,1
PHY411112,5
PHY411113,1
PHY411116,3
PHY411120,1
PHY411121,1
PHY411122,2
PHY411123,54
PHY411124,2
PHY411125,1
PHY411127,1
PHY411128,2
PHY411131,1
PHY411133,1
PHY411135,1
PHY411136,1
PHY411138,2
PHY411140,1
PHY411143,2
PHY411147,1
PHY411149,1
PHY411152,2
PHY411154,4
PHY411156,1
PHY411157,1
PHY411164,1
PHY411165,52
PHY411166,1
PHY411175,1
PHY411176,6
PHY411181,1
PHY411184,1
PHY411185,1
PHY411186,1
PHY411191,2
PHY411194,1
PHY411199,1
PHY411201,1
PHY411202,2
PHY411208,2
PHY411209,1
PHY411210,3
PHY411214,1
PHY411215,1
PHY411216,3
PHY411219,2
PHY411220,6
PHY411222,1
PHY411225,31
PHY411228,4
PHY411229,1
PHY411238,1
PHY411241,1
PHY411244,3
PHY411248,5
PHY411251,1
PHY411254,1
PHY411255,3
PHY411256,1
PHY411257,1
PHY411258,1
PHY411260,2
PHY411274,1
PHY411282,1
PHY411283,11
PHY411286,1
PHY411288,1
PHY411290,1
PHY411291,1
PHY411302,1
PHY411308,1
PHY411309,2
PHY411314,1
PHY411315,1
PHY411316,4
PHY411319,5
PHY411320,2
PHY411321,1
PHY411324,1
PHY411327,1
PHY411328,1
PHY411330,1
PHY411332,2
PHY411333,1
PHY411334,1
PHY411336,1
PHY411340,2
PHY411345,1
PHY411348,1
PHY411349,1
PHY411352,1
PHY411354,25
PHY411355,6
PHY411358,1
PHY411360,1
PHY411364,1
PHY411372,1
PHY411375,1
PHY411377,1
PHY411382,2
PHY411383,2
PHY411385,1
PHY411386,4
PHY411388,4
PHY411392,1
PHY411393,2
PHY411395,1
PHY411398,6
PHY411401,4
PHY411404,3
PHY411407,7
PHY411413,2
PHY411425,2
PHY411426,1
PHY411429,1
PHY411430,1
PHY411435,2
PHY411436,8
PHY411437,2
PHY411438,1
PHY411446,1
PHY411452,14
PHY411453,1
PHY411462,3
PHY411465,8
PHY411467,2
PHY411469,1
PHY411470,2
PHY411471,1
PHY411474,7
PHY411476,2
PHY411485,1
PHY411488,1
PHY411490,2
PHY411492,11
PHY411494,1
PHY411496,4
PHY411497,1
PHY411499,2
PHY411501,2
PHY411502,1
PHY411504,1
PHY411505,1
PHY411511,1
PHY411512,2
PHY411515,2
PHY411516,2
PHY411518,2
PHY411532,2
PHY411533,1
PHY411535,1
PHY411537,5
PHY411539,1
PHY411545,2
PHY411546,12
PHY411550,2
PHY411551,1
PHY411559,2
PHY411562,1
PHY411567,1
PHY411576,1
PHY411581,2
PHY411587,11
PHY411594,3
PHY411598,8
PHY411599,7
PHY411600,1
PHY411605,1
PHY411607,3
PHY411611,1
PHY411613,2
PHY411615,1
PHY411622,1
PHY411624,1
PHY411629,1
PHY411636,1
PHY411638,2
PHY411639,30
PHY411642,1
PHY411645,7
PHY411646,1
PHY411649,2
PHY411651,2
PHY411653,1
PHY411655,4
PHY411656,1
PHY411660,35
PHY411662,189
PHY411666,2
PHY411668,2
PHY411670,4
PHY411673,1
PHY411674,2
PHY411676,1
PHY411677,2
PHY411681,1
PHY411682,1
PHY411684,2
PHY411688,2
PHY411692,1
PHY411696,1
PHY411698,2
PHY411699,1
PHY411703,1
PHY411707,1
PHY411709,1
PHY411710,1
PHY411712,3
PHY411714,7
PHY411716,1
PHY411721,1
PHY411722,313
PHY411727,1
PHY411729,2
PHY411730,1
PHY411733,3
PHY411736,1
PHY411744,7
PHY411746,1
PHY411747,1
PHY411749,1
PHY411754,2
PHY411755,1
PHY411756,1
PHY411757,1
PHY411760,2
PHY411763,1
PHY411768,1
PHY411772,1
PHY411780,2
PHY411781,1
PHY411789,23
PHY411791,1
PHY411792,2
PHY411793,1
PHY411798,1
PHY411799,1
PHY411806,2
PHY411807,1
PHY411808,3
PHY411810,1
PHY411812,2
PHY411813,1
PHY411821,1
PHY411824,1
PHY411829,2
PHY411830,2
PHY411831,1
PHY411834,4
PHY411836,7
PHY411837,6
PHY411838,4
PHY411840,2
PHY411842,1
PHY411849,1
PHY411853,2
PHY411855,1
PHY411857,2
PHY411858,2
PHY411862,1
PHY411864,16
PHY411865,3
PHY411868,6
PHY411869,6
PHY411871,1
PHY411875,3
PHY411878,1
PHY411882,1
PHY411885,1
PHY411886,1
PHY411888,63
PHY411891,2
PHY411892,1
PHY411893,3
PHY411896,3
PHY411899,1
PHY411902,1
PHY411909,1
PHY411911,7
PHY411913,1
PHY411915,1
PHY411916,1
PHY411921,1
PHY411922,1
PHY411926,6
PHY411929,3
PHY411932,1
PHY411936,1
PHY411939,1
PHY411940,3
PHY411941,1
PHY411942,1
PHY411945,1
PHY411946,10
PHY411948,1
PHY411949,18
PHY411951,3
PHY411952,3
PHY411958,1
PHY411963,2
PHY411964,1
PHY411969,1
PHY411971,2
PHY411973,3
PHY411977,1
PHY411978,19
PHY411979,1
PHY411986,9
PHY411988,1
PHY411989,1
PHY411991,6
PHY411993,1
PHY411996,68
PHY411997,6
PHY412000,2
PHY412001,16
PHY412004,1
PHY412006,2
PHY412008,1
PHY412014,6
PHY412015,2
PHY412016,2
PHY412017,6
PHY412018,1
PHY412019,1
PHY412020,1
PHY412023,4
PHY412024,2
PHY412026,2
PHY412029,9
PHY412031,10
PHY412032,1
PHY412035,2
PHY412039,2
PHY412044,1
PHY412047,3
PHY412049,1
PHY412050,1
PHY412053,56
PHY412054,1
PHY412055,1
PHY412056,2
PHY412061,1
PHY412062,1
PHY412063,3
PHY412065,1
PHY412066,3
PHY412067,1
PHY412070,1
PHY412074,1
PHY412075,3
PHY412077,6
PHY412078,1
PHY412080,1
PHY412082,1
PHY412084,31
PHY412086,3
PHY412087,1
PHY412088,29
PHY412092,5
PHY412097,5
PHY412098,5
PHY412100,1
PHY412101,2
PHY412103,10
PHY412105,1
PHY412109,7
PHY412111,2
PHY412119,1
PHY412120,10
PHY412124,6
PHY412126,15
PHY412129,1
PHY412132,1247
PHY412135,5
PHY412140,1
PHY412142,5
PHY412147,2
PHY412149,1
PHY412152,1
PHY412153,1
PHY412154,1
PHY412157,7
PHY412161,3
PHY412164,1
PHY412165,1
PHY412166,1
PHY412167,3
PHY412171,7
PHY412173,1
PHY412174,14
PHY412175,1
PHY412177,1
PHY412178,2
PHY412181,1
PHY412184,1
PHY412186,1
PHY412187,3
PHY412189,1
PHY412193,6
PHY412198,1
PHY412199,2
PHY412200,1
PHY412201,2
PHY412206,3
PHY412207,1
PHY412210,1
PHY412211,3
PHY412213,1
PHY412216,12
PHY412222,5
PHY412223,3
PHY412225,1
PHY412227,1
PHY412228,5
PHY412230,1
PHY412243,2
PHY412244,1
PHY412257,1
PHY412260,1
PHY412261,1
PHY412264,4
PHY412265,1
PHY412274,1
PHY412280,2
PHY412282,1
PHY412283,2
PHY412284,1
PHY412290,1
PHY412294,1
PHY412295,2
PHY412296,2
PHY412299,1
PHY412300,1
PHY412304,4
PHY412305,3
PHY412311,5
PHY412312,1
PHY412316,1
PHY412317,1
PHY412319,1
PHY412320,3
PHY412324,5
PHY412326,3
PHY412328,2
PHY412331,1
PHY412333,2
PHY412337,1
PHY412342,36
PHY412346,8
PHY412348,1
PHY412349,2
PHY412351,1
PHY412352,1
PHY412355,1
PHY412356,63
PHY412360,2
PHY412361,13
PHY412371,7
PHY412374,8
PHY412375,3
PHY412377,4
PHY412378,1
PHY412380,1
PHY412381,1
PHY412383,2
PHY412387,19
PHY412388,2
PHY412390,14
PHY412393,1
PHY412397,1
PHY412400,1
PHY412402,1
PHY412409,2
PHY412410,2
PHY412415,1
PHY412417,2
PHY412418,1
PHY412419,1
PHY412435,1
PHY412436,3
PHY412445,3
PHY412447,1
PHY412450,5
PHY412453,1
PHY412454,4
PHY412455,2
PHY412456,3
PHY412458,1
PHY412461,2
PHY412468,2
PHY412469,2
PHY412470,1
PHY412471,1
PHY412472,4
PHY412477,1
PHY412478,1
PHY412479,1
PHY412480,1
PHY412485,1
PHY412498,3
PHY412500,22
PHY412502,4
PHY412503,2
PHY412506,1
PHY412508,1
PHY412509,1
PHY412510,1
PHY412514,3
PHY412516,1
PHY412519,1
PHY412523,1
PHY412524,2
PHY412529,1
PHY412532,3
PHY412533,1
PHY412534,1
PHY412537,1
PHY412539,1
PHY412540,2
PHY412542,2
PHY412543,1
PHY412545,2
PHY412547,1
PHY412550,9
PHY412551,1
PHY412552,1
PHY412556,1
PHY412557,7
PHY412561,1
PHY412563,1
PHY412565,1
PHY412566,202
PHY412567,11
PHY412574,2
PHY412585,1
PHY412588,1
PHY412589,2
PHY412592,1
PHY412594,3
PHY412600,54
PHY412602,2
PHY412603,2
PHY412614,3
PHY412616,1
PHY412617,1
PHY412618,1
PHY412621,1
PHY412624,1
PHY412625,1
PHY412627,2
PHY412628,42
PHY412630,3
PHY412631,51
PHY412632,1
PHY412633,1
PHY412634,1
PHY412636,1
PHY412641,2
PHY412649,1
PHY412651,7
PHY412655,1
PHY412657,8
PHY412658,1
PHY412660,2
PHY412665,2
PHY412668,1
PHY412670,1
PHY412671,1
PHY412673,1
PHY412678,1
PHY412684,1
PHY412693,1
PHY412694,3
PHY412698,1
PHY412699,1
PHY412704,2
PHY412705,1
PHY412707,1
PHY412709,2
PHY412712,15
PHY412713,2
PHY412715,1
PHY412719,8
PHY412720,1
PHY412721,1
PHY412724,1
PHY412726,1
PHY412728,1
PHY412738,1
PHY412739,2
PHY412741,2
PHY412743,1
PHY412747,1
PHY412750,1
PHY412765,2
PHY412768,1
PHY412769,1
PHY412771,2
PHY412776,1
PHY412777,3
PHY412780,1
PHY412782,2
PHY412783,1
PHY412784,3
PHY412787,2
PHY412789,1
PHY412791,1
PHY412793,1
PHY412798,6
